,ID,Name,Age,Nationality,Overall,Potential,Club,Value,Wage
6567,126003,E. Güngör,30,Turkey,67,67,Eskişehirspor,525000.0,8000.0
6568,205876,C. Diarra,23,Mali,67,73,Paris FC,1000000.0,2000.0
6569,158260,X. Chen,31,Chinese Taipei,67,67,KV Mechelen,450000.0,8000.0
6570,53044,G. Lacour,34,France,67,67,ES Troyes AC,210000.0,5000.0
6571,193076,Assis,25,Brazil,67,69,Vitória Guimarães,725000.0,8000.0
6572,201269,F. Rønnow,22,Denmark,67,73,Brøndby IF,850000.0,8000.0
6573,193333,N. Brighenti,25,Italy,67,68,Vicenza,700000.0,1000.0
6574,137270,M. Magee,30,United States,67,67,LA Galaxy,675000.0,10000.0
6575,210742,M. Hallberg,19,Sweden,67,74,Hammarby IF,900000.0,6000.0
6576,213814,F. Di Francesco,21,Italy,67,75,Lanciano,1100000.0,1000.0
6577,214838,O. Opazo,24,Chile,67,71,Santiago Wanderers,925000.0,4000.0
6578,141111,Z. Dedič,30,Slovenia,67,67,FSV Frankfurt,675000.0,5000.0
6579,230967,B. Lozano,21,Uruguay,67,76,Club América,1100000.0,8000.0
6580,177719,L. Broź,29,Poland,67,67,Legia Warszawa,525000.0,8000.0
6581,189751,M. Eramo,25,Italy,67,68,Trapani,825000.0,1000.0
6582,186681,Alberto,30,Spain,67,67,Real Sporting de Gijón,600000.0,8000.0
6583,193081,M. Saunier,25,France,67,68,ES Troyes AC,700000.0,8000.0
6584,212282,I. Sylla,21,Guinea,67,71,GFC Ajaccio,800000.0,8000.0
6585,223802,Nelsinho,27,Brazil,67,67,FC Arouca,575000.0,3000.0
6586,227898,B. Jović,24,Slovenia,67,70,Wisła Kraków,775000.0,8000.0
6587,171578,Javi Flaño,30,Spain,67,67,CA Osasuna,500000.0,8000.0
6588,193850,M. Calderoni,26,Italy,67,67,Latina,600000.0,6000.0
6589,209467,Ricardo Ribeiro,25,Portugal,67,69,CF Os Belenenses,725000.0,8000.0
6590,210747,Salva Ruíz,20,Spain,67,75,Granada CF,925000.0,6000.0
6591,162875,U. Uçar,28,Turkey,67,67,İstanbul Başakşehir FK,550000.0,10000.0
6592,184891,D. Castaño,36,Argentina,67,67,Club Atlético Tigre,0.0,1000.0
6593,208700,D. Blum,24,Germany,67,70,1. FC Nürnberg,950000.0,10000.0
6594,210492,A. Al Jebreen,25,Saudi Arabia,67,69,Al Nassr,725000.0,8000.0
6595,221756,Lee Gwang Hyeok,19,Korea Republic,67,81,Pohang Steelers,1500000.0,8000.0
6596,224316,R. Crivello,23,Italy,67,71,Frosinone,800000.0,4000.0
6597,182844,R. Grzyb,32,Poland,67,67,Jagiellonia Białystok,425000.0,1000.0
6598,203069,R. Tunnicliffe,22,England,67,73,Fulham,975000.0,8000.0
6599,203581,Balliu,23,Spain,67,73,FC Metz,850000.0,8000.0
6600,105533,L. Załuska,33,Poland,67,67,SV Darmstadt 98,525000.0,5000.0
6601,204350,A. Trajkovski,22,FYR Macedonia,67,72,Palermo,1000000.0,8000.0
6602,206654,Pablo Marí,21,Spain,67,77,Gimnàstic de Tarragona,1000000.0,2000.0
6603,172094,M. Bravo,28,Argentina,67,67,Santos Laguna,725000.0,15000.0
6604,211007,M. Coly,31,Senegal,67,67,Vercelli,475000.0,1000.0
6605,221503,H. Shipp,23,United States,67,70,Montreal Impact,925000.0,10000.0
6606,190015,M. Cissokho,28,Senegal,67,67,Nîmes Olympique,700000.0,6000.0
6607,159040,G. Munari,32,Italy,67,67,Cagliari,550000.0,8000.0
6608,192320,G. Gardner,23,England,67,73,Nottingham Forest,850000.0,8000.0
6609,210241,D. Buballa,25,Germany,67,69,FC St. Pauli,725000.0,8000.0
6611,197954,G. Åsen,24,Norway,67,72,Tromsø IL,975000.0,10000.0
6612,206402,M. Putnocký,30,Slovakia,67,67,Ruch Chorzów,600000.0,8000.0
6613,219970,K. Boateng,21,Italy,67,76,Bari,1100000.0,8000.0
6614,220482,B. Sarnavskyi,20,Ukraine,67,78,Shakhtar Donetsk,1100000.0,6000.0
6615,170818,S. Davies,27,England,67,67,Bradford City,750000.0,15000.0
6616,171330,M. Taouil,32,Morocco,67,67,Medicana Sivasspor,550000.0,8000.0
6617,110146,Dani Mallo,36,Spain,67,67,Albacete Balompié,325000.0,1000.0
6618,193602,M. Coronel,26,Argentina,67,68,Gimnasia y Esgrima La Plata,700000.0,6000.0
6619,3395,S. Wright-Phillips,33,England,67,67,New York Red Bulls,450000.0,6000.0
6620,206147,M. Antonsson,24,Sweden,67,69,Kalmar FF,925000.0,10000.0
6621,205380,G. Claes,21,Belgium,67,74,KV Mechelen,1000000.0,8000.0
6622,207428,J. Valencia,23,Colombia,67,72,CD Once Caldas Manizales,1000000.0,10000.0
6623,209988,L. Aycicek,21,Germany,67,75,1860 München,1100000.0,8000.0
6624,232004,J. Moya,22,Colombia,67,72,Independiente Santa Fe,825000.0,8000.0
6625,111172,A. Alphonse,33,France,67,67,Stade Brestois 29,475000.0,8000.0
6626,193860,T. Schick,25,Austria,67,69,SK Sturm Graz,850000.0,8000.0
6627,194372,E. Taşkıran,25,Turkey,67,69,Fenerbahçe SK,725000.0,8000.0
6628,213829,A. Cerri,19,Italy,67,79,Cagliari,1200000.0,8000.0
6629,223045,U. Çiftçi,23,Turkey,67,73,Gençlerbirliği SK,850000.0,8000.0
6630,231493,L. Kleinheisler,21,Hungary,67,75,SV Werder Bremen,1100000.0,8000.0
6631,199750,R. Hassan,24,Nigeria,67,71,FC Midtjylland,925000.0,8000.0
6632,209222,A. Khrees,24,Saudi Arabia,67,70,Al Ittihad,775000.0,8000.0
6633,211270,E. Saveljich,24,Montenegro,67,71,UD Almería,800000.0,8000.0
6634,158790,L. Bustamante,29,Argentina,67,67,Deportes Iquique,700000.0,2000.0
6635,186950,F. Daprelà,24,Switzerland,67,69,Carpi,875000.0,8000.0
6636,211783,Bruno Mendes,20,Brazil,67,75,Vitória Guimarães,1100000.0,8000.0
6637,224071,R. Habran,21,France,67,77,Stade Lavallois Mayenne FC,1200000.0,2000.0
6638,106311,Jon Iru,22,Spain,67,74,Bilbao Athletic,1000000.0,1000.0
6639,177479,C. Louvion,27,France,67,67,Tours FC,600000.0,10000.0
6641,202568,Dener,24,Brazil,67,71,Associação Chapecoense de Futebol,800000.0,1000.0
6642,187208,A. Saldívar,25,Mexico,67,69,U.N.A.M.,725000.0,8000.0
6643,189512,J. Veldmate,26,Netherlands,67,68,Viborg FF,700000.0,3000.0
6644,192840,M. Djuric,25,Bosnia Herzegovina,67,69,Cesena,900000.0,10000.0
6645,205897,N. Chalobah,20,England,67,79,Napoli,1300000.0,10000.0
6646,213321,T. Jurić,23,Australia,67,71,Roda JC Kerkrade,975000.0,10000.0
6647,219977,Tomas Dabó,21,Guinea Bissau,67,76,FC Arouca,975000.0,1000.0
6648,174665,A. Kokoszka,28,Poland,67,67,Śląsk Wrocław,575000.0,6000.0
6649,193097,S. Salger,25,Germany,67,69,DSC Arminia Bielefeld,725000.0,8000.0
6650,203850,C. Dibon,24,Austria,67,71,SK Rapid Wien,800000.0,8000.0
6651,205386,G. Hubert,21,Belgium,67,74,Standard de Liège,875000.0,8000.0
6652,219466,B. Meling,21,Norway,67,73,Stabæk Fotball,850000.0,8000.0
6653,228170,A. Mbengue,23,Senegal,67,73,Terek Grozny,1000000.0,10000.0
6654,216139,L. Bittante,21,Italy,67,73,Empoli,850000.0,8000.0
6655,159819,Óscar Ramírez,31,Spain,67,67,SD Huesca,450000.0,8000.0
6656,178508,A. Cocco,29,Italy,67,67,Pescara,700000.0,10000.0
6657,227149,J. Varela,27,Colombia,67,67,Deportivo Pasto,725000.0,3000.0
6658,195149,V. Dvalishvili,29,Georgia,67,67,Pogoń Szczecin,700000.0,10000.0
6659,204622,J. Meekings,22,England,67,72,Inverness Caledonian Thistle,825000.0,8000.0
6660,142670,R. Braña,36,Argentina,67,67,Quilmes Atlético Club,60000.0,1000.0
6661,214350,M. Rangel,24,Colombia,67,71,CPD Junior Barranquilla,975000.0,5000.0
6662,228942,D. Cools,19,Belgium,67,79,Club Brugge KV,1000000.0,6000.0
6663,229966,Nando,21,Spain,67,77,Córdoba CF,1200000.0,8000.0
6664,174670,P. Małecki,26,Poland,67,67,Wisła Kraków,750000.0,10000.0
6665,206159,S. Sabelli,22,Italy,67,72,Carpi,825000.0,8000.0
6666,171087,Cristian Fernandez,29,Spain,67,67,SD Huesca,525000.0,8000.0
6667,184143,A. Jacobsen,25,Denmark,67,69,Odense Boldklub,900000.0,10000.0
6668,193103,P. Schönfeld,26,Germany,67,68,Eintracht Braunschweig,825000.0,10000.0
6669,214608,A. Bernal,27,Colombia,67,67,Atletico Nacional Medellin,600000.0,10000.0
6670,208977,F. Al Muwallad,20,Saudi Arabia,67,73,Al Ittihad,975000.0,6000.0
6671,147537,A. Dantsev,30,Russia,67,67,FC Ural,500000.0,3000.0
6672,183377,J. Nation,25,Norway,67,69,Vålerenga Fotball,725000.0,8000.0
6673,53073,S. Kulovits,32,Austria,67,67,SV Sandhausen,425000.0,1000.0
6674,210258,Renato Santos,23,Portugal,67,72,Boavista FC,950000.0,8000.0
6675,179794,Q. Othon,27,France,67,67,ES Troyes AC,600000.0,10000.0
6676,186450,M. Carayol,26,Gambia,67,68,Leeds United,825000.0,10000.0
6677,186962,F. Barrillon,27,France,67,67,US Créteil-Lusitanos,600000.0,3000.0
6678,214611,J. Pajoy,26,Colombia,67,67,Asociacion Deportivo Cali,750000.0,10000.0
6679,197716,T. Bunbury,25,United States,67,68,New England Revolution,850000.0,10000.0
6680,199508,D. Cvetinović,26,Serbia,67,68,FK Haugesund,700000.0,6000.0
6681,203092,B. Ibini,22,Australia,67,71,Club Brugge KV,950000.0,8000.0
6682,201301,D. Høegh,24,Denmark,67,71,FC Basel,800000.0,8000.0
6683,230485,Dener Rolim,27,Brazil,67,67,Joinville Esporte Clube,750000.0,4000.0
6684,52309,J. Mapp,30,United States,67,67,Sporting Kansas City,675000.0,10000.0
6685,216662,J. Córdoba,27,Colombia,67,67,Águilas Doradas,600000.0,3000.0
6686,173654,P. McGowan,27,Scotland,67,67,Dundee FC,750000.0,8000.0
6687,213847,D. Silva,32,Chile,67,67,CD Cobresal,425000.0,3000.0
6688,194647,Rubén Miño,26,Spain,67,68,Real Oviedo,700000.0,10000.0
6689,196952,J. Bidwell,22,England,67,73,Brentford,850000.0,8000.0
6690,199768,C. Gartner,21,Austria,67,74,Fortuna Düsseldorf,875000.0,8000.0
6691,201304,B. Kadrii,23,Denmark,67,71,FC København,925000.0,8000.0
6692,210520,Edgar Ié,21,Portugal,67,71,Villarreal CF,800000.0,8000.0
6693,224600,G. Čaušić,23,Serbia,67,73,Eskişehirspor,975000.0,8000.0
6694,110680,Xisco Campos,33,Spain,67,67,Gimnàstic de Tarragona,300000.0,1000.0
6695,179800,J. Paganoni,26,Mexico,67,68,Tiburones Rojos de Veracruz,675000.0,3000.0
6696,204633,M. Pellizzer,26,Italy,67,68,Virtus Entella,700000.0,3000.0
6697,208730,E. Valentini,26,Italy,67,68,Karlsruher SC,675000.0,10000.0
6698,216410,Vinícius,22,Brazil,67,71,FC Zürich,800000.0,8000.0
6699,202075,K. Sarkodie,24,United States,67,71,San Jose Earthquakes,800000.0,8000.0
6700,202331,F. Quignon,22,Argentina,67,75,San Lorenzo de Almagro,1100000.0,8000.0
6701,203355,R. Hall,21,England,67,73,Milton Keynes Dons,975000.0,8000.0
6702,208731,A. Hofmann,29,Germany,67,67,SpVgg Greuther Fürth,550000.0,8000.0
6703,210011,T. Ondaan,21,Netherlands,67,75,Willem II,1100000.0,8000.0
6704,227163,P. Mina,30,Colombia,67,67,Corporación Club Deportivo Tuluá,600000.0,1000.0
6705,178011,M. Duruer,27,Turkey,67,67,Çaykur Rizespor,725000.0,6000.0
6706,194907,K. Kanak,24,Turkey,67,70,Eskişehirspor,775000.0,8000.0
6707,215388,J. Cordoval,25,France,67,68,Nîmes Olympique,700000.0,4000.0
6708,223324,N. Çürüksu,30,Turkey,67,67,Osmanlıspor,525000.0,1000.0
6709,184156,G. François,25,Belgium,67,69,Sporting Charleroi,725000.0,8000.0
6710,193884,S. Clucas,24,England,67,70,Hull City,900000.0,8000.0
6711,200797,L. Néry,24,France,67,71,Valenciennes FC,800000.0,8000.0
6712,156253,J. Lewis,27,England,67,67,Fulham,600000.0,10000.0
6713,155998,T. Černý,30,Czech Republic,67,67,Partick Thistle F.C.,600000.0,1000.0
6714,49502,T. Olsen,31,Norway,67,67,FK Bodø/Glimt,625000.0,2000.0
6715,139871,M. Fledderus,32,Netherlands,67,67,Heracles Almelo,400000.0,8000.0
6716,206431,R. Buess,22,Switzerland,67,75,FC Thun,1100000.0,8000.0
6717,215391,I. Seck,25,Senegal,67,67,AJ Auxerre,625000.0,8000.0
6718,233055,D. Suzuki,25,Japan,67,69,Gimnàstic de Tarragona,725000.0,4000.0
6719,184927,I. Ouali,27,Algeria,67,67,SC Paderborn 07,725000.0,10000.0
6720,143200,A. Pelletieri,33,Argentina,67,67,Club Atlético Lanús,325000.0,5000.0
6722,203873,I. Colombini,23,Argentina,67,70,Quilmes Atlético Club,925000.0,2000.0
6723,223329,A. Conti,21,Italy,67,75,Atalanta,925000.0,8000.0
6724,163425,E. Quintin,31,France,67,67,Stade Lavallois Mayenne FC,450000.0,3000.0
6725,199522,J. Tshibumbu,26,DR Congo,67,67,GFC Ajaccio,775000.0,15000.0
6726,204386,D. Koppers,23,Netherlands,67,71,Willem II,800000.0,8000.0
6727,147042,P. Pogrebnyak,31,Russia,67,67,Dinamo Moscow,625000.0,10000.0
6728,214114,L. Murillo,24,Colombia,67,71,CD Once Caldas Manizales,800000.0,8000.0
6729,214882,J. Czerwiński,23,Poland,67,73,Pogoń Szczecin,850000.0,8000.0
6730,215650,L. Bijker,22,Netherlands,67,73,SC Heerenveen,850000.0,8000.0
6731,164962,M. Dimitrijević,31,Serbia,67,67,Sydney FC,600000.0,8000.0
6732,171106,Juanjo,29,Spain,67,67,UE Llagostera,700000.0,2000.0
6733,203363,G. Valsvik,22,Norway,67,75,Strømsgodset IF,925000.0,8000.0
6734,210019,L. Raeder,21,Germany,67,77,Vitória Setúbal,1000000.0,8000.0
6735,50531,O. Storflor,35,Norway,67,67,Strømsgodset IF,270000.0,8000.0
6736,182883,K. Agard,25,England,67,69,Bristol City,900000.0,10000.0
6737,193123,A. Taylor,24,Wales,67,70,Aberdeen,775000.0,8000.0
6739,221284,J. Gradit,22,France,67,73,Tours FC,850000.0,8000.0
6740,223844,Aderlan,24,Brazil,67,71,Académica de Coimbra,800000.0,8000.0
6741,228964,Piojo,30,Argentina,67,67,Tondela,675000.0,2000.0
6742,194148,M. O'Brien,22,Republic of Ireland,67,73,Luton Town,850000.0,2000.0
6743,213349,G. Puel,23,France,67,71,Le Havre AC,800000.0,8000.0
6744,157797,L. Ceccarelli,32,Italy,67,67,Virtus Entella,425000.0,1000.0
6745,159077,B. Harris,27,Scotland,67,67,Fleetwood Town,575000.0,3000.0
6746,186725,D. Horst,29,United States,67,67,Houston Dynamo,550000.0,8000.0
6747,200806,R. Smallwood,24,England,67,70,Rotherham United,775000.0,4000.0
6748,214630,A. Barrios,23,Chile,67,73,Deportivo San Marcos de Arica,850000.0,1000.0
6749,52326,E. Jakupović,30,Switzerland,67,67,Hull City,600000.0,8000.0
6750,224103,E. Aguirre,18,Mexico,67,78,Monarcas Morelia,900000.0,1000.0
6751,230247,Jadson Castrelo,27,Brazil,67,67,Associação Chapecoense de Futebol,600000.0,3000.0
6752,173415,M. Knaller,28,Austria,67,67,SV Sandhausen,625000.0,3000.0
6753,191079,H. Dean,23,England,67,71,Brentford,800000.0,8000.0
6754,2152,Leonardo,32,Brazil,67,67,Newcastle Jets,575000.0,3000.0
6755,206440,M. Baudry,25,Congo,67,68,SV Zulte-Waregem,700000.0,8000.0
6756,211048,O. Kayode,22,Nigeria,67,72,FK Austria Wien,1000000.0,8000.0
6757,154216,D. Tumasyan,30,Russia,67,67,FC Ufa,525000.0,1000.0
6758,173160,N. Viola,25,Italy,67,69,Novara,850000.0,8000.0
6759,138089,J. Jørgensen,31,Denmark,67,67,Esbjerg fB,475000.0,3000.0
6760,205161,H. Bunn,22,England,67,71,Huddersfield Town,925000.0,8000.0
6761,213097,Lucas Souza,25,Brazil,67,69,Tondela,725000.0,1000.0
6762,215401,M. Fedele,22,Switzerland,67,72,Carpi,950000.0,8000.0
6763,157801,N. Pulzetti,31,Italy,67,67,La Spezia,600000.0,10000.0
6764,225385,A. Čavrić,21,Serbia,67,77,Aarhus GF,1200000.0,8000.0
6765,227689,K. Mrabti,21,Sweden,67,75,Djurgårdens IF,1100000.0,8000.0
6766,167529,E. Andrade,27,Mexico,67,67,Tiburones Rojos de Veracruz,725000.0,3000.0
6767,170345,Wilson Tiago,31,Brazil,67,67,Dorados de Sinaloa,600000.0,1000.0
6768,193641,E. Hernández,30,Chile,67,67,San Martín de San Juan,675000.0,2000.0
6769,211818,K. Möhwald,21,Germany,67,74,1. FC Nürnberg,1000000.0,8000.0
6770,213354,T. Margasov,23,Russia,67,73,FC Rostov,850000.0,8000.0
6771,230506,Adão Salvadaldo,27,Brazil,67,67,Club de Regatas Vasco da Gama,750000.0,15000.0
6772,2155,J. Elmander,34,Sweden,67,67,Brøndby IF,375000.0,8000.0
6773,216427,O. Volovyk,29,Ukraine,67,67,Oud-Heverlee Leuven,550000.0,8000.0
6774,204652,A. Escoboza,22,Mexico,67,72,Club Tijuana,950000.0,8000.0
6775,214380,Y. Hinestroza,30,Colombia,67,67,Corporación Club Deportivo Tuluá,500000.0,1000.0
6776,214636,S. Rivera,27,Chile,67,67,Deportivo San Marcos de Arica,725000.0,3000.0
6777,190060,N. Toko,24,DR Congo,67,69,Eskişehirspor,750000.0,8000.0
6778,195436,C. Oualembo,28,DR Congo,67,67,Académica de Coimbra,550000.0,10000.0
6779,199277,M. Jonckheere,25,Belgium,67,68,KV Oostende,850000.0,10000.0
6780,199533,O. Delibalta,29,Turkey,67,67,Antalyaspor,700000.0,10000.0
6781,203885,C. Alhadhur,23,Comoros,67,70,SM Caen,775000.0,8000.0
6782,222573,A. Tello,18,Colombia,67,79,Cagliari,950000.0,2000.0
6783,223597,R. Aguilar,22,France,67,74,AJ Auxerre,875000.0,8000.0
6784,193645,D. Gavazzi,29,Italy,67,67,Avellino,675000.0,3000.0
6785,211566,I. Coulibaly,27,Mali,67,67,FC Arouca,600000.0,3000.0
6786,211822,S. Morabit,26,France,67,67,1. FC Heidenheim,775000.0,8000.0
6787,213614,S. Gustafson,20,Sweden,67,73,BK Häcken,1000000.0,8000.0
6788,217710,M. Barragán,23,Mexico,67,71,Club Atlas,975000.0,10000.0
6789,161646,J. Hartock,28,France,67,67,Stade Brestois 29,625000.0,10000.0
6790,201327,F. Ogude,27,Nigeria,67,67,Amkar Perm,725000.0,10000.0
6791,216175,C. Stankovic,22,Austria,67,74,FC Red Bull Salzburg,875000.0,8000.0
6792,157295,C. Valdez,31,Mexico,67,67,Puebla,600000.0,1000.0
6793,225903,Bruno Paulista,19,Brazil,67,79,Sporting CP,1000000.0,6000.0
6794,231535,C. Borthwick-Jackson,18,England,67,79,Manchester United,950000.0,8000.0
6795,116335,O. Sorin,34,France,67,67,Stade Rennais FC,475000.0,6000.0
6796,194415,A. Quintero,27,Panama,67,67,San Jose Earthquakes,725000.0,10000.0
6797,209264,B. Finne,20,Norway,67,76,1. FC Heidenheim,1100000.0,3000.0
6798,169584,G. Coulibaly,29,France,67,67,Waasland-Beveren,550000.0,3000.0
6799,176240,M. Wynne,29,United States,67,67,San Jose Earthquakes,525000.0,8000.0
6800,184944,Charles,30,Brazil,67,67,Antalyaspor,650000.0,8000.0
6801,195184,K. Mkrtchyan,26,Armenia,67,68,FC Anzhi Makhachkala,700000.0,10000.0
6802,201329,T. Bendiksen,25,Norway,67,68,IF Elfsborg,825000.0,8000.0
6803,138353,P. McCarthy,32,Republic of Ireland,67,67,Crystal Palace,425000.0,8000.0
6804,220785,A. Čolak,21,Croatia,67,72,1. FC Kaiserslautern,1000000.0,8000.0
6805,180593,Iriome,28,Spain,67,67,CD Lugo,700000.0,6000.0
6806,213106,R. Sigurjónsson,25,Iceland,67,69,GIF Sundsvall,850000.0,4000.0
6807,213618,D. Vallejos,25,Chile,67,69,Audax Italiano,900000.0,5000.0
6808,217203,L. Sánchez,28,Argentina,67,67,FC Zürich,575000.0,10000.0
6809,229235,M. Muhammed,18,Nigeria,67,79,İstanbul Başakşehir FK,950000.0,2000.0
6810,163955,S. Anderson,29,Scotland,67,67,St. Johnstone FC,550000.0,3000.0
6811,202356,Z. Erdal,27,Turkey,67,67,Medicana Sivasspor,575000.0,10000.0
6812,215668,R. Festersen,28,Denmark,67,67,Odense Boldklub,725000.0,15000.0
6813,170612,V. Basha,24,Albania,67,69,SD Ponferradina,750000.0,1000.0
6814,113524,Nino,35,Spain,67,67,CA Osasuna,290000.0,8000.0
6815,228981,Y. Boli,21,France,67,72,Sint-Truidense VV,1000000.0,8000.0
6816,165493,N. Navarro,30,Argentina,67,67,San Lorenzo de Almagro,600000.0,8000.0
6817,191349,Magno Alves,39,Brazil,67,67,Fluminense Football Club,90000.0,6000.0
6818,152950,G. Wojtkowiak,31,Poland,67,67,Lechia Gdańsk,450000.0,3000.0
6819,188278,M. Birighitti,24,Australia,67,71,Newcastle Jets,800000.0,1000.0
6820,197496,Y. Al Mosailem,31,Saudi Arabia,67,67,Al Ahli,575000.0,8000.0
6821,143224,F. Özçal,24,Turkey,67,70,Kayserispor,900000.0,8000.0
6822,218232,N. Vargas,22,Chile,67,75,CD O'Higgins,925000.0,2000.0
6823,219512,L. Bontempo,22,Argentina,67,72,Quilmes Atlético Club,825000.0,1000.0
6824,165496,G. Prósperi,30,Argentina,67,67,San Lorenzo de Almagro,500000.0,8000.0
6825,204153,Y. Stark,24,Germany,67,71,SV Darmstadt 98,800000.0,8000.0
6826,209529,M. Tanković,20,Sweden,67,74,AZ Alkmaar,1000000.0,8000.0
6827,157306,A. Montaroup,29,France,67,67,US Créteil-Lusitanos,525000.0,1000.0
6828,187514,M. van der Laan,26,Netherlands,67,67,SC Cambuur,625000.0,10000.0
6829,190074,N. Di Roberto,29,Italy,67,67,Crotone,700000.0,10000.0
6830,192890,E. Trejo,25,Mexico,67,69,Deportivo Toluca,850000.0,8000.0
6831,200059,C. Coosemans,22,Belgium,67,72,KV Mechelen,825000.0,8000.0
6832,205691,R. Pucino,24,Italy,67,71,Avellino,800000.0,4000.0
6833,211067,D. Del Fabro,20,Italy,67,76,Ascoli,975000.0,1000.0
6834,223099,D. Churín,25,Argentina,67,69,Unión Española,900000.0,5000.0
6835,232059,M. Orlando,26,Argentina,67,68,CD Antofagasta,850000.0,4000.0
6836,145020,Mora,35,Spain,67,67,Deportivo Alavés,120000.0,1000.0
6837,214396,F. Noguera,28,Colombia,67,67,CPD Junior Barranquilla,550000.0,6000.0
6838,215676,A. Al Fawaghra,28,Palestine,67,67,Hajer,700000.0,3000.0
6839,230012,Gustavo Hebling,19,Brazil,67,80,PEC Zwolle,1300000.0,6000.0
6840,178556,D. Holla,27,Netherlands,67,67,Brighton & Hove Albion,725000.0,10000.0
6841,187516,L. Pedro,25,Netherlands,67,69,Carlisle United,875000.0,2000.0
6842,188540,R. van La Parra,24,Netherlands,67,71,Huddersfield Town,925000.0,8000.0
6843,190588,R. Wallace,27,Costa Rica,67,67,FC Arouca,725000.0,3000.0
6844,211325,A. Schiavone,22,Italy,67,75,Livorno,1100000.0,8000.0
6845,155517,D. Olsen,30,Denmark,67,67,Aarhus GF,650000.0,8000.0
6846,183933,A. van Peppen,30,Netherlands,67,67,Roda JC Kerkrade,500000.0,8000.0
6847,199038,L. Paulussen,24,Belgium,67,69,KV Mechelen,750000.0,8000.0
6848,156542,J. Legear,28,Belgium,67,67,Standard de Liège,700000.0,10000.0
6849,229246,N. Korovesis,23,Greece,67,71,PAOK Thessaloniki,925000.0,8000.0
6850,229758,R. Krunic,21,Bosnia Herzegovina,67,75,Empoli,1100000.0,8000.0
6851,164734,G. Sándor,31,Hungary,67,67,Perth Glory,600000.0,1000.0
6852,188798,Tito,30,Spain,67,67,UE Llagostera,525000.0,1000.0
6853,216191,Dankler,23,Brazil,67,72,Estoril Praia,825000.0,8000.0
6854,220287,J. Dinenno,20,Argentina,67,76,Club Atlético Aldosivi,1100000.0,1000.0
6855,228735,E. Farias,27,Venezuela,67,67,Madeira,750000.0,4000.0
6856,189823,William Alves,28,Brazil,67,67,Vitória Setúbal,550000.0,10000.0
6857,204672,Javi Hervás,26,Spain,67,67,Brisbane Roar,625000.0,6000.0
6858,210304,H. Zuck,24,Germany,67,69,Eintracht Braunschweig,875000.0,8000.0
6859,206209,Z. Lam,24,Germany,67,71,SpVgg Greuther Fürth,800000.0,8000.0
6860,209025,Anderson Conceição,25,Brazil,67,69,Philadelphia Union,725000.0,8000.0
6861,145025,Vicente,28,Spain,67,67,CD Numancia,700000.0,10000.0
6862,217729,L. Gatto,23,Italy,67,71,Salernitana,950000.0,2000.0
6863,219777,Chema Rodríguez,23,Spain,67,73,AD Alcorcón,850000.0,8000.0
6864,165505,C. Matheu,30,Argentina,67,67,Banfield,525000.0,8000.0
6865,177793,G. Tansey,26,England,67,67,Inverness Caledonian Thistle,625000.0,10000.0
6866,186753,N. Gulan,26,Serbia,67,68,Royal Excel Mouscron,675000.0,6000.0
6867,199554,D. Zanon,31,Italy,67,67,Ternana,450000.0,1000.0
6868,200322,Soares,26,Brazil,67,68,Madeira,700000.0,3000.0
6869,205954,R. Emelyanov,23,Russia,67,73,FC Ural,850000.0,4000.0
6870,224386,M. Tévez,18,Argentina,67,79,Newell's Old Boys,1100000.0,4000.0
6871,226434,R. García,26,Uruguay,67,68,Defensa y Justicia,700000.0,3000.0
6872,228738,J. Murillo,19,Venezuela,67,79,Tondela,1200000.0,1000.0
6873,171394,T. Enevoldsen,27,Denmark,67,67,Aalborg BK,725000.0,15000.0
6874,200067,Z. Diallo,28,France,67,67,AC Ajaccio,575000.0,10000.0
6875,219779,E. Assifuah,21,Ghana,67,75,FC Sion,1100000.0,8000.0
6876,232323,V. Balashov,24,Ukraine,67,71,Wisła Kraków,950000.0,10000.0
6877,202884,L. Spinazzola,22,Italy,67,75,Perugia,1100000.0,8000.0
6878,204676,Gus Ledes,22,Portugal,67,75,RC Celta de Vigo,1100000.0,8000.0
6879,205188,R. Alioui,23,Morocco,67,71,Stade Lavallois Mayenne FC,975000.0,5000.0
6880,223108,M. Mitrović,26,Serbia,67,67,Mersin İdman Yurdu,625000.0,10000.0
6881,169604,T. Lee,29,England,67,67,Chesterfield,625000.0,3000.0
6882,204166,A. Tonev,25,Bulgaria,67,67,Frosinone,750000.0,4000.0
6884,45702,I. Pelizzoli,34,Italy,67,67,Vicenza,475000.0,1000.0
6885,197511,H. Al Raheb,31,Saudi Arabia,67,67,Al Nassr,625000.0,10000.0
6886,138631,M. Lequi,34,Argentina,67,67,Club Atlético Sarmiento,220000.0,1000.0
6887,207495,Rafael Donato,26,Brazil,67,68,Joinville Esporte Clube,700000.0,3000.0
6888,143751,F. Öztorun,28,Turkey,67,67,İstanbul Başakşehir FK,550000.0,10000.0
6889,209287,J. Dongou Tsafack,20,Cameroon,67,75,Real Zaragoza,1100000.0,8000.0
6890,211591,M. Dembélé,18,France,67,81,Fulham,1400000.0,4000.0
6891,214663,S. Nagüel,22,Argentina,67,74,Unión de Santa Fe,1000000.0,1000.0
6892,214919,D. Rojas,20,Chile,67,77,Universidad Católica,1200000.0,8000.0
6893,22151,M. Albrechtsen,35,Denmark,67,67,Brøndby IF,120000.0,5000.0
